Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Lat,Long_,Active,Combined_Key
Maine,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Maine, US"
Massachusetts,US,2020-03-29,41,2,0,-19.015438,29.154857,39,"Massachusetts, US"
Mississippi,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Mississippi, US"
Missouri,US,2020-03-29,7,0,0,-19.015438,29.154857,7,"Missouri, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
New York,US,2020-03-29,6,0,0,-19.015438,29.154857,6,"New York, US"
North Carolina,US,2020-03-29,5,0,0,-19.015438,29.154857,5,"North Carolina, US"
Ohio,US,2020-03-29,247,3,0,-19.015438,29.154857,244,"Ohio, US"
Pennsylvania,US,2020-03-29,11,0,0,-19.015438,29.154857,11,"Pennsylvania, US"
Tennessee,US,2020-03-29,6,0,0,-19.015438,29.154857,6,"Tennessee, US"
Texas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Texas, US"
Vermont,US,2020-03-29,9,0,0,-19.015438,29.154857,9,"Vermont, US"
Virginia,US,2020-03-29,5,0,0,-19.015438,29.154857,5,"Virginia, US"
Washington,US,2020-03-29,16,0,0,-19.015438,29.154857,16,"Washington, US"
Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Maryland,US,2020-03-29,24,0,0,-19.015438,29.154857,24,"Maryland, US"
Virginia,US,2020-03-29,8,0,0,-19.015438,29.154857,8,"Virginia, US"
Virginia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Virginia, US"
Minnesota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Minnesota, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Colorado,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Colorado, US"
Idaho,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Idaho, US"
Iowa,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Wyoming,US,2020-03-29,23,0,0,-19.015438,29.154857,23,"Wyoming, US"
California,US,2020-03-29,43,0,0,-19.015438,29.154857,43,"California, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Arkansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Arkansas, US"
Georgia,US,2020-03-29,407,13,0,-19.015438,29.154857,394,"Georgia, US"
Illinois,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Indiana,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Indiana, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
New York,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"New York, US"
Ohio,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Ohio, US"
Pennsylvania,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Pennsylvania, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Florida,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Florida, US"
Nebraska,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Nebraska, US"
Texas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Texas, US"
Virginia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Virginia, US"
Illinois,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Montana,US,2020-03-29,58,0,0,-19.015438,29.154857,58,"Montana, US"
Ohio,US,2020-03-29,1,1,0,-19.015438,29.154857,0,"Ohio, US"
Texas,US,2020-03-29,70,0,0,-19.015438,29.154857,70,"Texas, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Colorado,US,2020-03-29,25,0,0,-19.015438,29.154857,25,"Colorado, US"
Montana,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Montana, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Oklahoma,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Oklahoma, US"
Utah,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Utah, US"
Washington,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Washington, US"
Arkansas,US,2020-03-29,25,0,0,-19.015438,29.154857,25,"Arkansas, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Maryland,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Maryland, US"
Oklahoma,US,2020-03-29,4,0,0,-19.015438,29.154857,4,"Oklahoma, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Missouri,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Missouri, US"
North Carolina,US,2020-03-29,21,0,0,-19.015438,29.154857,21,"North Carolina, US"
North Carolina,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Ohio,US,2020-03-29,17,0,0,-19.015438,29.154857,17,"Ohio, US"
Idaho,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Idaho, US"
Michigan,US,2020-03-29,127,5,0,-19.015438,29.154857,122,"Michigan, US"
New York,US,2020-03-29,9,0,0,-19.015438,29.154857,9,"New York, US"
Alabama,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Alabama, US"
Missouri,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Mississippi,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Mississippi, US"
South Carolina,US,2020-03-29,10,0,0,-19.015438,29.154857,10,"South Carolina, US"
Indiana,US,2020-03-29,4,0,0,-19.015438,29.154857,4,"Indiana, US"
Tennessee,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Tennessee, US"
Arizona,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Arizona, US"
Florida,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Florida, US"
Tennessee,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Oregon,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Oregon, US"
Georgia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Georgia, US"
West Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Colorado,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Colorado, US"
Montana,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Montana, US"
Florida,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Florida, US"
Michigan,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Michigan, US"
Georgia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
California,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"California, US"
New Jersey,US,2020-03-29,72,1,0,-19.015438,29.154857,71,"New Jersey, US"
Virginia,US,2020-03-29,6,0,0,-19.015438,29.154857,6,"Virginia, US"
Georgia,US,2020-03-29,8,0,0,-19.015438,29.154857,8,"Georgia, US"
Michigan,US,2020-03-29,1,1,0,-19.015438,29.154857,0,"Michigan, US"
Montana,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Montana, US"
North Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Dakota, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Virginia,US,2020-03-29,6,0,0,-19.015438,29.154857,6,"Virginia, US"
Minnesota,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Minnesota, US"
Idaho,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Idaho, US"
Georgia,US,2020-03-29,14,1,0,-19.015438,29.154857,13,"Georgia, US"
Wyoming,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Wyoming, US"
Nebraska,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Nebraska, US"
Kansas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Kansas, US"
Georgia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Oklahoma,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Oklahoma, US"
New Hampshire,US,2020-03-29,28,0,0,-19.015438,29.154857,28,"New Hampshire, US"
Arizona,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Arizona, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
North Carolina,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
Tennessee,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
Colorado,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Colorado, US"
Utah,US,2020-03-29,4,0,0,-19.015438,29.154857,4,"Utah, US"
North Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Dakota, US"
Vermont,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Vermont, US"
Michigan,US,2020-03-29,6,0,0,-19.015438,29.154857,6,"Michigan, US"
Montana,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Montana, US"
Arkansas,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Arkansas, US"
Indiana,US,2020-03-29,7,0,0,-19.015438,29.154857,7,"Indiana, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Kentucky,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Kentucky, US"
Louisiana,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Louisiana, US"
Minnesota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Minnesota, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
New Mexico,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"New Mexico, US"
North Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Dakota, US"
Oklahoma,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
Oregon,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Oregon, US"
South Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
Washington,US,2020-03-29,50,1,0,-19.015438,29.154857,49,"Washington, US"
West Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Wisconsin,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Wisconsin, US"
North Carolina,US,2020-03-29,6,0,0,-19.015438,29.154857,6,"North Carolina, US"
Michigan,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Michigan, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Washington,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Washington, US"
Kentucky,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Kentucky, US"
Texas,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Texas, US"
Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Wisconsin,US,2020-03-29,4,0,0,-19.015438,29.154857,4,"Wisconsin, US"
Wisconsin,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
West Virginia,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"West Virginia, US"
Alabama,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Alabama, US"
Arkansas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Arkansas, US"
Georgia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Georgia, US"
Illinois,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Indiana,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Indiana, US"
Iowa,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Mississippi,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Mississippi, US"
Missouri,US,2020-03-29,46,4,0,-19.015438,29.154857,42,"Missouri, US"
New York,US,2020-03-29,7,0,0,-19.015438,29.154857,7,"New York, US"
North Carolina,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"North Carolina, US"
Ohio,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Ohio, US"
Pennsylvania,US,2020-03-29,6,0,0,-19.015438,29.154857,6,"Pennsylvania, US"
Tennessee,US,2020-03-29,9,0,0,-19.015438,29.154857,9,"Tennessee, US"
Virginia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Virginia, US"
Arizona,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Arizona, US"
Virginia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Virginia, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
South Carolina,US,2020-03-29,71,1,0,-19.015438,29.154857,70,"South Carolina, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
South Carolina,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"South Carolina, US"
Oklahoma,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
Texas,US,2020-03-29,4,0,0,-19.015438,29.154857,4,"Texas, US"
South Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
Mississippi,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Mississippi, US"
North Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Dakota, US"
Texas,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Texas, US"
Illinois,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Illinois, US"
Iowa,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Missouri,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Tennessee,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Tennessee, US"
New Mexico,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"New Mexico, US"
Texas,US,2020-03-29,10,0,0,-19.015438,29.154857,10,"Texas, US"
Ohio,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Ohio, US"
North Carolina,US,2020-03-29,39,0,0,-19.015438,29.154857,39,"North Carolina, US"
Florida,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Florida, US"
Colorado,US,2020-03-29,79,1,0,-19.015438,29.154857,78,"Colorado, US"
Iowa,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Georgia,US,2020-03-29,143,1,0,-19.015438,29.154857,142,"Georgia, US"
South Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
Georgia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Alaska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Alaska, US"
Alabama,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Alabama, US"
Texas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Texas, US"
North Carolina,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"North Carolina, US"
Virginia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Virginia, US"
Georgia,US,2020-03-29,32,0,0,-19.015438,29.154857,32,"Georgia, US"
Nebraska,US,2020-03-29,3,1,0,-19.015438,29.154857,2,"Nebraska, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Tennessee,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Tennessee, US"
Florida,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Florida, US"
Illinois,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Indiana,US,2020-03-29,83,0,0,-19.015438,29.154857,83,"Indiana, US"
Iowa,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
New York,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"New York, US"
Ohio,US,2020-03-29,85,0,0,-19.015438,29.154857,85,"Ohio, US"
Tennessee,US,2020-03-29,35,1,0,-19.015438,29.154857,34,"Tennessee, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
South Dakota,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"South Dakota, US"
Massachusetts,US,2020-03-29,201,4,0,-19.015438,29.154857,197,"Massachusetts, US"
Massachusetts,US,2020-03-29,37,0,0,-19.015438,29.154857,37,"Massachusetts, US"
West Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
South Carolina,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"South Carolina, US"
Virginia,US,2020-03-29,7,1,0,-19.015438,29.154857,6,"Virginia, US"
Georgia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Illinois,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Indiana,US,2020-03-29,22,1,0,-19.015438,29.154857,21,"Indiana, US"
Iowa,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Iowa, US"
Kentucky,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Kentucky, US"
Maine,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Maine, US"
Mississippi,US,2020-03-29,15,1,0,-19.015438,29.154857,14,"Mississippi, US"
Ohio,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Ohio, US"
Tennessee,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
West Virginia,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"West Virginia, US"
South Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
Virginia,US,2020-03-29,4,0,0,-19.015438,29.154857,4,"Virginia, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
South Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
Georgia,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Georgia, US"
Florida,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Florida, US"
Tennessee,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Tennessee, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Illinois,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Iowa,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Iowa, US"
Kentucky,US,2020-03-29,5,0,0,-19.015438,29.154857,5,"Kentucky, US"
Ohio,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Ohio, US"
Tennessee,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Tennessee, US"
Texas,US,2020-03-29,9,0,0,-19.015438,29.154857,9,"Texas, US"
New Mexico,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"New Mexico, US"
South Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
West Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Maryland,US,2020-03-29,23,0,0,-19.015438,29.154857,23,"Maryland, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Oklahoma,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
North Carolina,US,2020-03-29,14,1,0,-19.015438,29.154857,13,"North Carolina, US"
Oregon,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Oregon, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Oklahoma,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
Georgia,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Georgia, US"
Texas,US,2020-03-29,526,3,0,-19.015438,29.154857,523,"Texas, US"
Indiana,US,2020-03-29,14,0,0,-19.015438,29.154857,14,"Indiana, US"
Iowa,US,2020-03-29,8,0,0,-19.015438,29.154857,8,"Iowa, US"
Kentucky,US,2020-03-29,11,0,0,-19.015438,29.154857,11,"Kentucky, US"
Mississippi,US,2020-03-29,43,1,0,-19.015438,29.154857,42,"Mississippi, US"
Missouri,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Ohio,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Ohio, US"
Texas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Texas, US"
West Virginia,US,2020-03-29,5,0,0,-19.015438,29.154857,5,"West Virginia, US"
Virginia,US,2020-03-29,5,0,0,-19.015438,29.154857,5,"Virginia, US"
Georgia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Georgia, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Connecticut,US,2020-03-29,276,2,0,-19.015438,29.154857,274,"Connecticut, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Kansas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Kansas, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Oklahoma,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Hawaii,US,2020-03-29,10,0,0,-19.015438,29.154857,10,"Hawaii, US"
Tennessee,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Tennessee, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Texas,US,2020-03-29,13,0,0,-19.015438,29.154857,13,"Texas, US"
North Carolina,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
Tennessee,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Tennessee, US"
Georgia,US,2020-03-29,1,1,0,-19.015438,29.154857,0,"Georgia, US"
Texas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Texas, US"
Arkansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Arkansas, US"
Illinois,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Kentucky,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Kentucky, US"
North Carolina,US,2020-03-29,13,0,0,-19.015438,29.154857,13,"North Carolina, US"
Tennessee,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
Texas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Texas, US"
Indiana,US,2020-03-29,48,2,0,-19.015438,29.154857,46,"Indiana, US"
Florida,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Florida, US"
Minnesota,US,2020-03-29,171,2,0,-19.015438,29.154857,169,"Minnesota, US"
Virginia,US,2020-03-29,40,2,0,-19.015438,29.154857,38,"Virginia, US"
Alabama,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Alabama, US"
Georgia,US,2020-03-29,55,1,0,-19.015438,29.154857,54,"Georgia, US"
Illinois,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Illinois, US"
Indiana,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Indiana, US"
Iowa,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"Iowa, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Missouri,US,2020-03-29,1,1,0,-19.015438,29.154857,0,"Missouri, US"
Ohio,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Ohio, US"
Tennessee,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Tennessee, US"
Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Virginia, US"
New York,US,2020-03-29,10,2,0,-19.015438,29.154857,8,"New York, US"
Florida,US,2020-03-29,14,0,0,-19.015438,29.154857,14,"Florida, US"
North Carolina,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"North Carolina, US"
North Dakota,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"North Dakota, US"
Kentucky,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Tennessee,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
Missouri,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Missouri, US"
New Mexico,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"New Mexico, US"
Texas,US,2020-03-29,27,0,0,-19.015438,29.154857,27,"Texas, US"
Ohio,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Ohio, US"
Virginia,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Florida,US,2020-03-29,10,1,0,-19.015438,29.154857,9,"Florida, US"
Montana,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Montana, US"
Texas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Texas, US"
Florida,US,2020-03-29,218,2,0,-19.015438,29.154857,216,"Florida, US"
New Hampshire,US,2020-03-29,53,2,0,-19.015438,29.154857,51,"New Hampshire, US"
Michigan,US,2020-03-29,10,1,0,-19.015438,29.154857,9,"Michigan, US"
Mississippi,US,2020-03-29,66,0,0,-19.015438,29.154857,66,"Mississippi, US"
Colorado,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Colorado, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Ohio,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Ohio, US"
Texas,US,2020-03-29,7,0,0,-19.015438,29.154857,7,"Texas, US"
Kansas,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Kansas, US"
North Carolina,US,2020-03-29,3,0,0,-19.015438,29.154857,3,"North Carolina, US"
Florida,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Florida, US"
Mississippi,US,2020-03-29,13,1,0,-19.015438,29.154857,12,"Mississippi, US"
Ohio,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Ohio, US"
Missouri,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Hawaii,US,2020-03-29,108,0,0,-19.015438,29.154857,108,"Hawaii, US"
Texas,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Texas, US"
Oregon,US,2020-03-29,2,0,0,-19.015438,29.154857,2,"Oregon, US"
Nebraska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Alaska,US,2020-03-29,0,0,0,-19.015438,29.154857,0,"Alaska, US"
Virginia,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Virginia, US"
Kentucky,US,2020-03-29,11,1,0,-19.015438,29.154857,10,"Kentucky, US"
Texas,US,2020-03-29,1,0,0,-19.015438,29.154857,1,"Texas, US"
